image_path,clean_class
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_670737.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_672616.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_67264.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_673739.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_674793.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_675108.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_675168.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_675867.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_676138.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_676553.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_677451.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_678316.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_678680.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_678698.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_678834.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_679232.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_679334.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_67970.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_68077.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_680963.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_681203.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_681358.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_685315.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_686451.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_686821.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_68684.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_689341.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_689595.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_69091.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_693245.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_694442.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_694459.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_694656.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_695007.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_695743.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_695964.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_696538.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_69761.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_700228.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_702771.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_703140.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_704276.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_704524.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_70789.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_71180.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_712340.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_71272.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_713600.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_71704.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_717836.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_718083.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_719515.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_719838.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_720207.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_721640.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_723163.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_723798.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_723979.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_724249.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_72605.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_728649.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_728765.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_728989.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_729525.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_7296.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_729766.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_7303.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_731207.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_73213.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_732303.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_732453.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_733494.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_73482.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_735079.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_736422.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_739126.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_739162.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_739257.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_739324.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_739420.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_74215.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_742490.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_743708.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_744823.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_745290.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_745580.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_745800.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_746405.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_748001.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_749101.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_749343.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_749423.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_749723.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_752335.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_75301.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_753204.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_753405.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_754079.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_755487.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_755709.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_755795.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_75636.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_756971.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_7585.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_760275.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_76278.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_76349.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_763787.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_76467.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_765624.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_765938.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_767790.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_767879.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_768755.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_769142.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_771196.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_771253.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_771502.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_772687.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_77389.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_773939.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_775343.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_777961.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_779035.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_779101.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_779565.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_782649.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_782857.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_782989.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_785007.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_787176.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_787613.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_787978.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_788701.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_789243.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_790179.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_790406.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_790480.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_791618.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_793007.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_794921.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_796348.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_797020.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_797425.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_797468.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_798322.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_798688.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_80002.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_800672.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_801832.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_803454.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_803720.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_803821.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_805463.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_806369.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_806431.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_80740.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_807618.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_808166.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_810345.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_81114.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_811293.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_812169.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_813028.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_813477.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_814012.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_814740.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_815808.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_815977.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_816738.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_81744.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_81901.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_821120.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_821218.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_821672.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_821915.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_822688.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_823721.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_824749.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_824785.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_824858.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_825811.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_826421.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_826617.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_826679.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_828326.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_828384.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_829523.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_829920.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_830457.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_83088.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_831347.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_833392.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_834449.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_834867.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_838664.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_841275.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_846459.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_848835.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_848868.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_849191.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_849324.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_851013.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_851886.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_852331.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_852541.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_85292.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_854618.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_855485.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_856218.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_856710.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_857453.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_858503.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_859004.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_860532.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_860828.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_860919.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_861946.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_862804.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_863598.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_86501.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_866214.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_866464.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_868024.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_869524.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_870377.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_871312.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_871983.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_872306.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_872545.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_873409.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_873744.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_87407.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_875868.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_875897.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_876904.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_87809.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_879255.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_879615.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_884566.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_885038.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_886656.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_887092.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_887303.jpg,ig
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\ig\MMY_887819.jpg,ig
