image_path,source_folder,original_class,clean_class
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1874.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1875.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1876.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1877.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1878.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1879.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1880.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1881.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1882.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1883.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1884.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1885.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1886.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1887.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1888.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1889.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1890.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1891.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1892.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1893.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1894.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1895.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1896.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1897.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1898.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1899.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1900.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1901.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1902.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1903.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1904.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1905.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1906.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1907.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1908.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1909.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1910.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1911.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1912.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1913.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1914.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1915.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1916.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1917.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1918.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1919.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1920.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1921.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1922.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1923.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1924.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1925.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1926.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1927.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1928.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1929.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1930.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1931.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1932.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1933.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1934.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1935.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1936.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1937.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1938.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1939.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1940.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1941.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1942.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1943.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1944.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1945.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1946.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1947.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1948.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1949.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1950.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1951.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1952.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1953.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1954.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1955.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1956.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1957.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1958.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1959.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1960.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1961.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1962.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1963.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1964.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1965.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1966.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1967.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1968.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1969.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1970.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1971.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1972.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1973.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1974.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1975.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1976.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1977.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1978.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1979.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1980.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1981.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1982.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1983.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1984.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1985.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1986.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1987.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1988.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1989.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1990.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1991.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1992.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1993.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1994.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1995.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1996.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1997.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1998.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_1999.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_2000.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_2001.jpeg,main,Late erythroblast,Late erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Late erythroblast\Late erythroblast_2002.jpeg,main,Late erythroblast,Late erythroblast
